name,time,accel_x,accel_y,accel_z,alt,bme280_h,bme280_p,bme280_t,lat,lon,nc05,nc1,nc10,nc25,nc4,ntc,p1,p10,p25,p4,t_offset,typical_part_size
cansat,1622290574013404031,1,0,13,0,38.87,92766.53,20.86,0,0,13.188997,18.180984,20.498175,20.091848,20.440493,19.463021,2.532685,6.356167,4.544074,6.05415,772,0.83644
cansat,1622290575016070332,1,0,12,0,38.99,92841.49,20.83,0,0,13.046064,17.957355,20.228302,19.830122,20.171753,19.270356,2.499583,6.246615,4.471252,5.95072,773,0.833585
cansat,1622290576014176426,2,0,11,0,39.11,92920.47,20.79,0,0,12.876648,17.698854,19.9202,19.530752,19.86487,19.42433,2.461743,6.1268,4.390753,5.837457,774,0.832113
cansat,1622290577014637155,1,-1,12,0,39.23,93003.2,20.79,0,0,12.650248,17.364004,19.527489,19.14822,19.473585,19.775459,2.413429,5.982891,4.292575,5.70117,775,0.830359
cansat,1622290578014105748,1,0,12,0,39.38,93087.54,20.72,0,0,12.451631,17.071049,19.184408,18.813957,19.131742,19.385718,2.371214,5.857868,4.207156,5.582749,776,0.83222
cansat,1622290579014584654,1,0,12,0,39.52,93165.62,20.66,0,0,12.279522,16.81567,18.884388,18.521791,18.832823,19.463021,2.33431,5.747206,4.131789,5.477969,777,0.833274
cansat,1622290580014397362,1,-1,12,0,39.63,93247.63,20.64,0,0,12.283861,16.797569,18.847912,18.488571,18.796791,19.270356,2.330023,5.712473,4.111936,5.445716,778,0.827334
cansat,1622290581014426684,1,0,12,0,39.77,93324.38,20.58,0,0,12.316463,16.818745,18.85593,18.49893,18.805122,19.463021,2.331231,5.691846,4.102099,5.426888,779,0.826239
cansat,1622290582014271267,1,-1,11,0,39.89,93403.57,20.56,0,0,12.372401,16.871798,18.899691,18.544353,18.8491,19.501793,2.336857,5.682013,4.100042,5.41835,780,0.82787
cansat,1622290583014536631,1,-1,11,0,40.03,93478.48,20.51,0,0,12.410462,16.899807,18.914953,18.561888,18.864664,19.308731,2.338966,5.662959,4.091475,5.401043,781,0.824678
cansat,1622290584012713194,1,0,12,0,40.1,93557.71,20.47,0,0,12.394719,16.855961,18.850744,18.501282,18.800953,19.232059,2.331235,5.621514,4.066422,5.36233,782,0.825446
cansat,1622290585014310485,2,-1,11,0,40.17,93637.27,20.44,0,0,12.374931,16.805798,18.778919,18.433287,18.72965,19.463021,2.322569,5.576982,4.039316,5.320704,783,0.822454
cansat,1622290586014116109,1,0,12,0,40.23,93716.51,20.42,0,0,12.275555,16.64892,18.588778,18.249006,18.540325,19.463021,2.299257,5.498678,3.987446,5.246805,784,0.820723
cansat,1622290587013833869,1,0,11,0,40.31,93794.46,20.38,0,0,12.224127,16.559135,18.474945,18.13942,18.427082,19.463021,2.285365,5.445009,3.952981,5.196335,785,0.820804
cansat,1622290588013960484,1,-1,11,0,40.4,93877.33,20.34,0,0,12.249937,16.575514,18.480604,18.146984,18.432995,19.501793,2.28624,5.428088,3.944853,5.180882,786,0.821116
cansat,1622290589013868348,1,0,12,0,40.52,93957.27,20.32,0,0,12.303638,16.628036,18.525471,18.193222,18.478039,19.463021,2.291979,5.421084,3.94429,5.174949,787,0.818445
cansat,1622290590013961525,1,0,11,0,40.6,94036.63,20.29,0,0,12.302652,16.607121,18.488842,18.15938,18.44179,19.463021,2.287632,5.390707,3.926614,5.146689,788,0.81702
cansat,1622290591013940014,1,0,11,0,40.7,94114.93,20.24,0,0,12.256559,16.526644,18.386805,18.061146,18.340282,19.463021,2.27518,5.342591,3.895717,5.101444,789,0.817741
cansat,1622290592013468190,1,0,12,0,40.77,94192.52,20.2,0,0,12.252424,16.501366,18.345245,18.022469,18.299114,19.463021,2.270223,5.310663,3.876937,5.071707,790,0.815098
cansat,1622290593013811471,1,-1,11,0,40.79,94271.34,20.19,0,0,12.282749,16.521204,18.352959,18.032339,18.307116,19.618591,2.271377,5.291694,3.867915,5.054397,791,0.812474
cansat,1622290594013609231,2,0,11,0,40.85,94349.57,20.17,0,0,12.380493,16.628992,18.456503,18.136665,18.410751,19.42433,2.284416,5.297587,3.877698,5.060937,792,0.808367
cansat,1622290595013789023,1,0,11,0,40.93,94429.06,20.17,0,0,12.377162,16.60214,18.411375,18.094776,18.366066,19.308731,2.279044,5.261944,3.856817,5.027755,793,0.80667
cansat,1622290596013645272,1,0,12,0,40.97,94507.18,20.16,0,0,12.40821,16.620167,18.415169,18.101099,18.370197,19.463021,2.279738,5.239024,3.845551,5.006776,794,0.801847
cansat,1622290597013658136,1,-1,12,0,41.04,94587.97,20.15,0,0,12.468252,16.674879,18.458134,18.146164,18.413439,19.501793,2.285303,5.225058,3.841365,4.994441,795,0.79516
cansat,1622290598013671730,1,0,11,0,41.09,94668.41,20.13,0,0,12.471782,16.655634,18.420353,18.11167,18.376106,19.579577,2.280855,5.189894,3.82121,4.96178,796,0.795968
cansat,1622290599009140740,1,0,11,0,41.09,94668.41,20.13,0,0,12.471782,16.655634,18.420353,18.11167,18.376106,19.579577,2.280855,5.189894,3.82121,4.96178,796,0.795968
cansat,1622290600013677823,1,0,11,0,41.3,94817.05,20.1,0,0,12.352655,16.450897,18.162487,17.863176,18.119537,19.463021,2.249364,5.070523,3.744245,4.849475,798,0.791489
cansat,1622290601012338656,2,0,11,0,41.42,94885.04,20.09,0,0,12.361662,16.441,18.13644,17.839993,18.09388,19.463021,2.246349,5.040744,3.727567,4.821879,799,0.790101
cansat,1622290602013350635,1,0,11,0,41.53,94959.07,20.08,0,0,12.326229,16.372225,18.045603,17.753054,18.00358,19.501793,2.235308,4.993192,3.697691,4.777274,800,0.786804
cansat,1622290603013423395,2,0,12,0,41.57,95029.26,20.07,0,0,12.255113,16.256433,17.903206,17.615349,17.861837,19.347185,2.217876,4.931767,3.657447,4.719379,801,0.783523
cansat,1622290604012469280,1,0,12,0,41.57,95098.46,20.06,0,0,12.116125,16.052162,17.664438,17.382648,17.62392,19.463021,2.18849,4.845397,3.59832,4.637549,802,0.781887
cansat,1622290605013475842,1,-1,12,0,41.59,95170.72,20.05,0,0,11.962585,15.82959,17.406216,17.130692,17.366577,19.540645,2.156685,4.754706,3.535742,4.551545,803,0.780772
cansat,1622290606013492091,1,-1,12,0,41.63,95239.48,20.04,0,0,11.759472,15.542991,17.07868,16.810343,17.040056,19.501793,2.116276,4.646717,3.459904,4.448913,804,0.779144
cansat,1622290607013435268,1,-1,11,0,41.7,95304.9,20.03,0,0,11.478312,15.155753,16.642319,16.382595,16.604918,19.618591,2.062357,4.511739,3.363338,4.320338,805,0.779144
cansat,1622290608013532559,1,-1,12,0,42.06,95368.82,20.02,0,0,11.175803,14.742209,16.178377,15.927486,16.142233,19.501793,2.005003,4.371246,3.262182,4.1864,806,0.779663
cansat,1622290609013381830,2,-1,12,0,42.34,95425.59,20.03,0,0,10.896399,14.362228,15.75342,15.510409,15.718398,19.463021,1.952449,4.244508,3.170506,4.065506,807,0.781078
cansat,1622290610031658652,2,-1,10,0,42.54,95487.67,20.03,0,0,10.640594,14.013972,15.363694,15.127949,15.329708,19.657685,1.904256,4.127911,3.086247,3.9543,808,0.779755
cansat,1622290611014174537,2,-1,11,0,42.66,95539.71,20.04,0,0,10.406159,13.694792,15.006494,14.777409,14.973456,19.775459,1.860085,4.021027,3.009011,3.852356,809,0.780585
cansat,1622290612014882975,1,-1,12,0,42.68,95595.8,20.03,0,0,10.112698,13.299482,14.566957,14.345614,14.535026,19.775459,1.805693,3.893705,2.916081,3.730767,810,0.780585
cansat,1622290613014069328,1,-1,11,0,42.69,95655.16,20.05,0,0,9.852837,12.949259,14.17743,13.962969,14.146482,19.933646,1.757492,3.780696,2.833637,3.622851,811,0.781347
cansat,1622290614013645630,1,0,10,0,42.74,95718.06,20.05,0,0,9.584004,12.587819,13.776027,13.56856,13.746079,19.618591,1.707812,3.66512,2.749122,3.512453,812,0.779717
cansat,1622290615015366619,2,-1,12,0,42.86,95779.3,20.06,0,0,9.308828,12.220283,13.369516,13.168867,13.340547,19.618591,1.657478,3.550538,2.664769,3.402909,813,0.780821
cansat,1622290616015396723,2,-1,11,0,42.99,95841.62,20.06,0,0,9.032439,11.851901,12.962603,12.768692,12.934599,19.775459,1.607085,3.436634,2.58073,3.293983,814,0.781133
cansat,1622290617014813025,3,-1,11,0,43.09,95902.04,20.08,0,0,8.756618,11.486086,12.559773,12.372334,12.532701,19.893974,1.557182,3.325732,2.498468,3.187854,815,0.782237
cansat,1622290618014880681,1,-1,11,0,43.15,95962.25,20.08,0,0,8.563101,11.229022,12.27642,12.093575,12.250007,19.893974,1.522083,3.247302,2.440393,3.112817,816,0.781948
cansat,1622290619014262711,1,0,12,0,43.17,96020.87,20.09,0,0,8.320876,10.908566,11.924094,11.746819,11.898481,19.893974,1.478428,3.151133,2.368862,3.020753,817,0.781948
cansat,1622290620015099378,2,-1,10,0,43.17,96083.48,20.09,0,0,8.080966,10.591404,11.575551,11.403759,11.550728,19.696861,1.43524,3.056236,2.298218,2.929899,818,0.782254
cansat,1622290621014499169,0,0,12,0,43.15,96143.73,20.11,0,0,7.805927,10.228622,11.177447,11.011826,11.153513,19.814881,1.385902,2.948701,2.21796,2.82691,819,0.782254
cansat,1622290622014664689,1,0,10,0,43.15,96207.06,20.13,0,0,7.543506,9.883591,10.799595,10.639705,10.776487,20.013241,1.339063,2.847793,2.142365,2.730221,820,0.783359
cansat,1622290623014380522,1,-1,12,0,43.17,96268.48,20.15,0,0,7.334529,9.608272,10.497693,10.342446,10.475256,19.854386,1.301645,2.766582,2.081671,2.652429,821,0.78419
cansat,1622290624014130782,1,-1,10,0,43.18,96332.15,20.16,0,0,7.171211,9.392269,10.260253,10.108752,10.238355,19.893974,1.272224,2.701836,2.033496,2.590446,822,0.782868
cansat,1622290625014109376,2,0,11,0,43.17,96394.72,20.17,0,0,6.967311,9.12342,9.965295,9.818356,9.944054,19.501793,1.235669,2.622265,1.974084,2.514234,823,0.782868
cansat,1622290626016164844,2,-1,11,0,43.15,96468.51,20.18,0,0,6.812161,8.917643,9.738693,9.595394,9.717976,20.053165,1.207597,2.559874,1.927807,2.454529,824,0.779607
cansat,1622290627015540573,2,-1,11,0,43.04,96537.13,20.19,0,0,6.697516,8.764823,9.569879,9.429376,9.549561,20.093174,1.186691,2.512602,1.892934,2.409323,825,0.780437
cansat,1622290628015049896,1,-1,11,0,42.93,96607.13,20.2,0,0,6.617112,8.656528,9.449477,9.311094,9.429462,20.133267,1.171791,2.47774,1.867485,2.37603,826,0.779128
cansat,1622290629014698333,1,0,11,0,42.9,96681.16,20.22,0,0,6.486021,8.482317,9.257399,9.122139,9.237833,19.893974,1.147999,2.4245,1.82808,2.325096,827,0.779128
cansat,1622290630014826978,1,-1,12,0,42.93,96756.96,20.23,0,0,6.394219,8.359453,9.121334,8.988384,9.102098,19.933646,1.131154,2.385891,1.799717,2.288195,828,0.779964
cansat,1622290631010992186,1,-1,11,0,43.02,96830.55,20.24,0,0,6.453716,8.433903,9.200224,9.066506,9.180874,20.173447,1.14097,2.402994,1.813508,2.304746,829,0.778867
cansat,1622290632013614113,2,-1,12,0,43.18,96895.6,20.25,0,0,6.516273,8.512816,9.284311,9.149697,9.264829,20.335025,1.151427,2.42195,1.828572,2.323053,830,0.778342
cansat,1622290633026713279,2,0,12,0,43.3,96964.89,20.26,0,0,6.620553,8.646181,9.427743,9.291379,9.408003,19.973401,1.169244,2.456325,1.855293,2.356151,831,0.776202
cansat,1622290634011265466,0,0,11,0,43.34,97024.45,20.27,0,0,6.63914,8.667859,9.449553,9.313171,9.429808,19.973401,1.171974,2.45925,1.8582,2.359075,832,0.776202
cansat,1622290635012016247,2,-1,11,0,43.31,97087.89,20.29,0,0,6.824755,8.907674,9.70922,9.56938,9.688972,20.173447,1.204204,2.524155,1.907919,2.421448,833,0.776229
cansat,1622290636012615101,2,-1,10,0,43.32,97146.96,20.3,0,0,6.947152,9.06462,9.878312,9.736359,9.857754,20.254063,1.225204,2.565133,1.939648,2.460885,834,0.774612
cansat,1622290637012659944,1,-1,12,0,43.32,97209.58,20.32,0,0,6.977152,9.101218,9.9164,9.774192,9.895802,20.213712,1.229954,2.572315,1.945767,2.46789,835,0.774612
cansat,1622290638012500308,2,-1,12,0,43.37,97270.83,20.33,0,0,7.050279,9.19436,10.0163,9.872918,9.99553,20.173447,1.242367,2.595839,1.964168,2.49056,836,0.774409
cansat,1622290639012867495,2,-1,12,0,43.36,97334.08,20.34,0,0,7.07903,9.229538,10.052989,9.909348,10.032178,19.893974,1.246941,2.602883,1.970125,2.497423,837,0.774942
cansat,1622290640012838016,1,-1,11,0,43.35,97395.23,20.37,0,0,7.150177,9.320265,10.150376,10.005578,10.129395,20.254063,1.259041,2.625934,1.988122,2.519631,838,0.77474
cansat,1622290641018932807,2,-1,11,0,43.32,97460.67,20.39,0,0,7.25619,9.455517,10.295604,10.149073,10.274368,20.294501,1.277084,2.66038,2.014998,2.552815,839,0.771756
cansat,1622290642016886973,1,0,11,0,43.29,97523.56,20.4,0,0,7.309663,9.522244,10.366175,10.218979,10.344839,20.375637,1.285867,2.675468,2.027228,2.567427,840,0.772291
cansat,1622290643013766140,2,-1,11,0,43.29,97585.54,20.41,0,0,7.399943,9.636101,10.487473,10.338986,10.465945,20.093174,1.300951,2.702775,2.04894,2.593802,841,0.77176
cansat,1622290644025173171,1,-1,12,0,43.3,97643.09,20.43,0,0,7.399488,9.632111,10.48073,10.332732,10.45927,20.213712,1.300149,2.697415,2.045802,2.588811,842,0.77176
cansat,1622290645016243431,2,-1,11,0,43.28,97707.98,20.46,0,0,7.365547,9.584376,10.426282,10.279463,10.404987,20.254063,1.29343,2.679611,2.03327,2.571887,843,0.770155
cansat,1622290646011887128,2,-1,12,0,43.27,97763.89,20.47,0,0,7.423267,9.656142,10.50199,10.354491,10.480594,20.538963,1.302855,2.6955,2.046242,2.58729,844,0.770432
cansat,1622290647011994524,2,-1,10,0,43.39,97825.41,20.48,0,0,7.39614,9.617838,10.458196,10.31166,10.436935,20.538963,1.297453,2.681035,2.036088,2.573543,845,0.770432
cansat,1622290648012097388,1,0,13,0,43.6,97886.76,20.5,0,0,7.340622,9.542448,10.37396,10.228973,10.35292,20.294501,1.287034,2.656024,2.017972,2.549682,846,0.76883
cansat,1622290649011689262,1,-1,12,0,43.66,97948.98,20.52,0,0,7.222505,9.38605,10.201916,10.059664,10.18127,20.375637,1.265718,2.608927,1.982973,2.5046,847,0.76883
cansat,1622290650012031918,2,-1,12,0,43.9,98004.51,20.52,0,0,7.054793,9.165574,9.960487,9.821895,9.940369,20.375637,1.23579,2.544483,1.934688,2.44285,848,0.76883
cansat,1622290651011412178,1,0,11,0,44.07,98065.78,20.54,0,0,6.888706,8.94711,9.721177,9.586225,9.701584,20.457123,1.206126,2.480476,1.886762,2.381524,849,0.767231
cansat,1622290652011501032,2,0,12,0,44.11,98130.77,20.57,0,0,6.765572,8.784122,9.541921,9.409811,9.522736,20.66239,1.183917,2.431459,1.850324,2.334602,850,0.766182
cansat,1622290653011314053,0,0,11,0,44.16,98191.9,20.59,0,0,6.638552,8.616062,9.357136,9.227949,9.338372,20.538963,1.161021,2.381003,1.812798,2.286301,851,0.764591
cansat,1622290654011325250,2,-1,12,0,44.25,98256.03,20.61,0,0,6.469481,8.393845,9.113832,8.988329,9.095601,20.375637,1.13086,2.316108,1.764163,2.224117,852,0.764591
cansat,1622290655011421448,1,0,11,0,44.29,98316.5,20.63,0,0,6.428374,8.336776,9.049222,8.925041,9.031177,20.497999,1.122881,2.295681,1.749643,2.204674,853,0.760089
cansat,1622290656011543791,2,-1,10,0,44.3,98371.34,20.65,0,0,6.331113,8.207295,8.906304,8.784472,8.888596,20.786628,1.10518,2.255832,1.720205,2.166561,854,0.760089
cansat,1622290657011774989,2,-1,10,0,44.37,98430.06,20.68,0,0,6.189257,8.020427,8.70141,8.582727,8.684156,20.953557,1.079785,2.200741,1.679025,2.113787,855,0.760089
cansat,1622290658011161967,1,0,11,0,44.48,98481.86,20.7,0,0,6.052861,7.840671,8.504257,8.388613,8.487442,20.911687,1.05535,2.147645,1.639359,2.06293,856,0.758513
cansat,1622290659011339623,1,0,12,0,44.42,98537.58,20.72,0,0,6.042038,7.823403,8.483223,8.368242,8.466499,20.66239,1.052773,2.138838,1.633548,2.054623,857,0.754916
cansat,1622290660011665456,2,-1,11,0,44.37,98595.4,20.74,0,0,5.973158,7.731291,8.381266,8.268007,8.364789,20.869909,1.040149,2.109985,1.612334,2.027043,858,0.754916
cansat,1622290661011178789,1,0,12,0,44.37,98651.77,20.78,0,0,5.938398,7.682977,8.326529,8.214397,8.310211,20.911687,1.03339,2.092624,1.600005,2.010521,859,0.751797
cansat,1622290662011290664,2,0,10,0,44.39,98713.42,20.81,0,0,5.972001,7.722425,8.366419,8.254219,8.350086,21.249268,1.038381,2.098309,1.605489,2.016172,860,0.747152
cansat,1622290663010906288,1,0,13,0,44.36,98775.54,20.84,0,0,6.02042,7.780818,8.426681,8.314166,8.410296,20.869909,1.045903,2.108871,1.614767,2.02652,861,0.74616
cansat,1622290664011058892,1,-1,12,0,44.34,98841.34,20.85,0,0,6.040249,7.802266,8.446935,8.334638,8.430576,20.828223,1.048459,2.109426,1.61638,2.027252,862,0.74462
cansat,1622290665010880350,1,0,12,0,44.34,98907.58,20.89,0,0,6.036711,7.79357,8.434582,8.32293,8.418312,20.99552,1.046968,2.101881,1.611775,2.020196,863,0.743084
cansat,1622290666011468579,1,-1,11,0,44.34,98976.13,20.92,0,0,6.054176,7.812175,8.451909,8.34049,8.435669,21.037576,1.049159,2.101934,1.612944,2.020435,864,0.743645
cansat,1622290667011381651,1,-1,12,0,44.32,99047.91,20.94,0,0,6.208871,8.007855,8.66081,8.547097,8.644229,21.037576,1.07513,2.149626,1.65067,2.066466,865,0.74457
cansat,1622290668009057536,1,0,12,0,44.32,99116.14,20.97,0,0,6.272648,8.086478,8.743251,8.628883,8.726571,21.291891,1.085401,2.16615,1.664404,2.082525,866,0.74457
cansat,1622290669010748369,1,0,11,0,44.31,99188.12,21,0,0,6.423511,8.276658,8.945804,8.829291,8.928804,21.12197,1.11059,2.211662,1.700615,2.126487,867,0.744713
cansat,1622290670010987484,2,0,11,0,44.29,99257.39,21.04,0,0,6.563109,8.451854,9.131827,9.013441,9.114549,21.377425,1.133732,2.252578,1.733429,2.166053,868,0.741647
cansat,1622290671009043473,1,-1,11,0,44.17,99328.57,21.07,0,0,6.651746,8.561337,9.246789,9.12746,9.229367,21.291891,1.148052,2.275871,1.752707,2.188677,869,0.740119
cansat,1622290672010885556,2,-1,11,0,44.08,99396.97,21.1,0,0,6.657614,8.564613,9.247272,9.12844,9.229918,21.377425,1.148156,2.271341,1.750463,2.184527,870,0.740119
cansat,1622290673010842587,1,0,11,0,44.03,99471.3,21.14,0,0,6.596242,8.481782,9.155064,9.037873,9.137942,21.767162,1.136747,2.244467,1.730886,2.15887,871,0.740119
cansat,1622290674011193993,1,-1,12,0,43.99,99547.4,21.17,0,0,6.521324,8.381807,9.044549,8.929201,9.027692,21.33461,1.123062,2.213408,1.707999,2.129173,872,0.740435
cansat,1622290675010842065,1,0,12,0,43.8,99626.65,21.19,0,0,6.516256,8.37231,9.032167,8.917329,9.015381,21.420337,1.121555,2.207128,1.704028,2.123277,873,0.742103
cansat,1622290676010772638,2,0,12,0,43.8,99626.65,21.19,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.463346,1.129924,2.220863,1.715356,2.136611,874,0.744019
cansat,1622290677511300918,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.249268,1.129924,2.220863,1.715356,2.136611,876,0.744019
cansat,1622290678511653262,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.549657,1.129924,2.220863,1.715356,2.136611,877,0.744019
cansat,1622290679511431907,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.549657,1.129924,2.220863,1.715356,2.136611,878,0.744019
cansat,1622290680511348053,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.636361,1.129924,2.220863,1.715356,2.136611,879,0.744019
cansat,1622290681511362271,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.549657,1.129924,2.220863,1.715356,2.136611,880,0.744019
cansat,1622290683011491906,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.810963,1.129924,2.220863,1.715356,2.136611,881,0.744019
cansat,1622290684011388780,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.679862,1.129924,2.220863,1.715356,2.136611,882,0.744019
cansat,1622290685011199665,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.810963,1.129924,2.220863,1.715356,2.136611,883,0.744019
cansat,1622290686009497634,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.854865,1.129924,2.220863,1.715356,2.136611,884,0.744019
cansat,1622290687011001488,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,22.075903,1.129924,2.220863,1.715356,2.136611,885,0.744019
cansat,1622290688011024716,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.723462,1.129924,2.220863,1.715356,2.136611,886,0.744019
cansat,1622290689511221330,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.98718,1.129924,2.220863,1.715356,2.136611,888,0.744019
cansat,1622290690510838361,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,22.03149,1.129924,2.220863,1.715356,2.136611,888,0.744019
cansat,1622290691511093725,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,21.854865,1.129924,2.220863,1.715356,2.136611,890,0.744019
cansat,1622290692512825235,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,22.254596,1.129924,2.220863,1.715356,2.136611,891,0.744019
cansat,1622290693511368673,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,22.254596,1.129924,2.220863,1.715356,2.136611,892,0.744019
cansat,1622290694517024037,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,22.344573,1.129924,2.220863,1.715356,2.136611,893,0.744019
cansat,1622290695517815078,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,22.209766,1.129924,2.220863,1.715356,2.136611,894,0.744019
cansat,1622290696510680859,1053,-1285,650,0,0,110000,-40,0,0,6.567926,8.436234,9.099366,8.983964,9.082494,22.434975,1.129924,2.220863,1.715356,2.136611,895,0.744019
cansat,1622290699510047524,0,-1,11,0,43.46,101465.4,22.14,0,0,6.732266,8.580276,9.206722,9.097872,9.190714,22.800916,1.143942,2.173912,1.698841,2.094732,900,0.73432
cansat,1622290700509773826,1053,-1285,650,0,44.5,101534.71,22.18,0,0,6.762961,8.615738,9.242133,9.133302,9.226123,22.617071,1.14838,2.178229,1.703343,2.099081,901,0.731309
cansat,1622290749508726880,-9,-3,2,0,50.08,101528.17,23.37,0,0,7.831148,9.959524,10.671313,10.54769,10.653101,23.458603,1.326139,2.496214,1.957273,2.40639,950,0.740574
cansat,1622290751509110421,-6,2,7,0,49.82,101526.97,23.45,0,0,7.556205,9.60622,10.290132,10.171361,10.272628,23.796073,1.278807,2.403017,1.885333,2.316735,952,0.742839
cansat,1622290752508501463,-9,-1,1,0,49.11,101525.62,23.5,0,0,7.406201,9.413701,10.08259,9.966434,10.06547,23.506452,1.253034,2.352531,1.846293,2.268157,953,0.743438
cansat,1622290754508034431,-8,-2,0,0,46.95,101528.82,23.63,0,0,7.259426,9.221987,9.873522,9.760393,9.85684,23.699049,1.227105,2.298025,1.805133,2.215875,955,0.745072
cansat,1622290755508288389,-8,-1,-3,0,47.52,101529.17,23.67,0,0,7.160837,9.095142,9.736556,9.625189,9.720131,23.844769,1.2101,2.264366,1.779197,2.183503,956,0.745072
cansat,1622290756508280055,-10,0,1,0,47.9,101528.96,23.7,0,0,7.091865,9.005669,9.639419,9.529387,9.623187,23.7475,1.198046,2.239695,1.760402,2.159813,957,0.743857
cansat,1622290757508244065,-9,-1,1,0,46.35,101528.16,23.71,0,0,7.08875,8.999448,9.631119,9.521455,9.614938,23.796073,1.197039,2.235249,1.757621,2.155644,958,0.743266
cansat,1622290758508879481,-8,-1,1,0,44.95,101529.42,23.72,0,0,7.179648,9.112617,9.750618,9.639861,9.734272,23.506452,1.211914,2.260503,1.778183,2.180116,959,0.744011
cansat,1622290759508969325,-9,0,1,0,44.35,101525.63,23.71,0,0,7.428381,9.425621,10.083581,9.969366,10.066721,23.7475,1.253327,2.334692,1.837396,2.251809,960,0.741075
cansat,1622290760509224064,-4,-3,6,0,44.22,101525.84,23.71,0,0,7.638449,9.689256,10.363506,10.246472,10.346226,23.699049,1.28815,2.396261,1.886773,2.311345,961,0.7398
cansat,1622290761508949792,-7,-3,2,0,44.64,101524.88,23.76,0,0,7.774068,9.858231,10.542027,10.423344,10.524498,23.893588,1.310372,2.434135,1.917565,2.348039,962,0.738277
cansat,1622290762509146198,-12,0,0,0,45.17,101524.72,23.78,0,0,7.889231,10.000939,10.692219,10.572248,10.674495,23.458603,1.329075,2.465104,1.94302,2.378089,963,0.737367
cansat,1622290763509192708,-6,-2,0,0,45.59,101525.97,23.8,0,0,8.027868,10.173038,10.873565,10.751999,10.855598,23.60251,1.351655,2.502843,1.973929,2.41469,964,0.736515
cansat,1622290764509156562,-10,-3,-1,0,46.4,101524.76,23.81,0,0,8.060431,10.210898,10.911565,10.789985,10.893591,23.506452,1.356415,2.507793,1.97892,2.419647,965,0.736515
cansat,1622290765509324062,-8,-1,-3,0,47.12,101526.65,23.84,0,0,8.21131,10.399614,11.111474,10.987959,11.09321,23.942531,1.381291,2.551038,2.013819,2.461501,966,0.739759
cansat,1622290766509012291,-7,0,-3,0,46.93,101528.23,23.86,0,0,8.334245,10.552821,11.27336,11.148346,11.254871,23.893588,1.401441,2.585426,2.041763,2.494815,967,0.740426
cansat,1622290767509141665,-10,1,-3,0,46.68,101528.46,23.88,0,0,8.433634,10.675846,11.402737,11.276629,11.384081,23.844769,1.417554,2.611944,2.063611,2.520555,968,0.739511
cansat,1622290768508859894,-7,0,-4,0,46.47,101527.64,23.9,0,0,8.471464,10.720996,11.448973,11.322683,11.430285,23.991598,1.423331,2.619473,2.07044,2.527967,969,0.739836
cansat,1622290769508748904,-9,3,-6,0,46.67,101527.86,23.91,0,0,8.540928,10.806618,11.538746,11.411743,11.51995,24.288645,1.434515,2.637455,2.085389,2.545443,970,0.741852
cansat,1622290770508792706,-6,1,-7,0,46.51,101527.37,23.93,0,0,8.553433,10.820161,11.551548,11.424681,11.532767,24.288645,1.436131,2.637829,2.086421,2.545927,971,0.742466
cansat,1622290771508689685,-7,4,-9,0,46.96,101528.95,23.96,0,0,8.561406,10.827462,11.55732,11.430727,11.538576,24.23882,1.436878,2.636032,2.085898,2.544342,972,0.739412
cansat,1622290772507795674,-3,0,-6,0,47.19,101529.64,23.98,0,0,8.482592,10.725225,11.446326,11.321259,11.427804,23.650719,1.423105,2.607846,2.064425,2.517276,973,0.739412
cansat,1622290773507983798,-7,2,-10,0,47.02,101531.38,24,0,0,8.458261,10.691704,11.408545,11.284225,11.390129,24.23882,1.418437,2.596149,2.056058,2.506133,974,0.738407
